p_mH1	p_mH2	p_mH3	p_mA	p_mHc	p_tbeta	p_a1	p_a2	p_a3	p_m12sq	p_vs	p_THDMtype	p_L1	p_L2	p_L3	p_L4	p_L5	p_L6	p_L7	p_L8	p_u11sq	p_u22sq	p_ussq	s_sH1	s_sH2	s_sH3	s_uni	s_S	s_T	s_U	s_HB_ch_id	mu_F	mu_V	mu_gamgam	mu_ZZ	mu_WW	mu_tautau	mu_bb	x_H1_ggF	w_H1	b_H1_bb	b_H1_tautau	b_H1_cc	b_H1_ss	b_H1_mumu	b_H1_gg	b_H1_gamgam	b_H1_Zgam	b_H1_WW	b_H1_ZZ	b_H1_ZA	b_H1_AA	c_H1_top	c_H1_bot	c_H1_lep	c_H1_VV	c_H1_ZA	x_H2_ggF	w_H2	b_H2_tt	b_H2_bb	b_H2_tautau	b_H2_cc	b_H2_ss	b_H2_mumu	b_H2_gg	b_H2_gamgam	b_H2_Zgam	b_H2_WW	b_H2_ZZ	b_H2_ZA	b_H2_WpHm	b_H2_HpHm	b_H2_AA	b_H2_H1H1	c_H2_top	c_H2_bot	c_H2_lep	c_H2_VV	c_H2_ZA	x_H3_ggF	w_H3	b_H3_tt	b_H3_bb	b_H3_tautau	b_H3_cc	b_H3_ss	b_H3_mumu	b_H3_gg	b_H3_gamgam	b_H3_Zgam	b_H3_WW	b_H3_ZZ	b_H3_ZA	b_H3_WpHm	b_H3_HpHm	b_H3_AA	b_H3_H1H1	b_H3_H2H2	b_H3_H1H2	c_H3_top	c_H3_bot	c_H3_lep	c_H3_VV	c_H3_ZA	x_A_ggF	w_A	b_A_tt	b_A_bb	b_A_tautau	b_A_cc	b_A_ss	b_A_mumu	b_A_gg	b_A_gamgam	b_A_Zgam	b_A_WpHm	b_A_ZH1	b_A_ZH2	b_A_ZH3	c_A_top	c_A_bot	c_A_lep	w_Hc	b_Hc_tb	b_Hc_ts	b_Hc_cb	b_Hc_cs	b_Hc_taunu	b_Hc_WA	b_Hc_WH1	b_Hc_WH2	b_Hc_WH3
125	422.694	825.924	753.642	845.544	1.8558	1.17309	-0.431614	-1.31937	255623	451.317	2	3.68249	0.817213	3.61002	-4.12757	0.729586	0.863313	-1.38636	1.13277	585531	1771.39	-105046	0.175006	0.773931	0.0510634	3.86215	0.0109504	0.0474691	-0.000429042	401	0.921306	0.81733	1.09427	1.15294	1.15277	0.775696	0.777665	40.187	0.0026569	0.499194	0.0535482	0.0401133	0.000189604	0.000189579	0.110057	0.00275317	0.00189894	0.259631	0.0324242	0	0	0.951237	0.741597	0.741597	0.904063	-0.0875451	0.801795	10.2128	0.0614794	0.000418658	5.68673e-05	3.08026e-06	1.56035e-07	2.01108e-07	0.000275941	1.27234e-06	1.02475e-05	0.349336	0.163946	0	0	0	0	0.424472	-0.314885	-0.814352	-0.814352	-0.427276	-0.208576	0.101404	9.97809	0.9486	0.00362907	0.000554115	1.59383e-05	1.33527e-06	1.95944e-06	0.00178159	5.16358e-06	1.51717e-06	0.00180158	0.000884956	0.000290938	0	0	1.07789e-10	0.0408652	0	0.00156658	0.535123	-1.79746	-1.79746	0.0102388	-0.97408	0.244048	12.9368	0.787993	0.00278312	0.000415715	1.16402e-05	1.03793e-06	1.47001e-06	0.00192396	5.56077e-06	1.81997e-06	0	0.0729423	0.133921	0	0.538852	1.8558	1.8558	16.0319	0.6863	0.00111831	4.11502e-06	1.02268e-05	0.000376365	0.012233	0.0862077	0.213697	2.26411e-07	
125	700.75	858.009	716.555	677.62	0.919803	0.837465	0.123492	0.779866	212315	505.63	2	4.23171	2.60113	-1.60826	0.350763	-1.4432	2.36984	0.451354	-1.61319	105681	445237	-287966	0.0151729	0.486965	0.497862	4.4979	0.00711757	0.0657774	7.34199e-05	401	1.20574	0.976185	1.233	1.3163	1.31611	1.09818	1.10026	52.6087	0.00363756	0.539663	0.0579269	0.0384065	0.000204662	0.000205081	0.104788	0.00237042	0.00165524	0.226494	0.0282858	0	0	1.08909	0.902511	0.902511	0.988021	-0.0929646	0.323151	16.3078	0.593311	0.000378005	5.64824e-05	1.09602e-05	1.37843e-07	1.99733e-07	0.00129108	6.41778e-06	4.4572e-06	0.146666	0.071582	0	5.22719e-07	0	0	0.186692	0.607937	-0.79649	-0.79649	-0.152842	-0.699767	0.178879	32.7745	0.66317	0.000138908	2.15408e-05	1.09592e-05	5.01892e-08	7.61719e-08	0.00121802	3.48352e-06	1.02231e-06	0.00267836	0.00131724	0.0390918	0.241619	0	1.17104e-10	8.9416e-07	0	0.0507287	-0.791375	0.630171	0.630171	-0.0213228	0.708296	1.31258	40.4924	0.975016	0.000212257	3.10214e-05	1.45095e-05	8.10738e-08	1.09695e-07	0.00245183	7.15647e-06	2.29877e-06	6.20757e-06	0.0222581	1.26463e-08	0	1.08719	0.919803	0.919803	36.6018	0.977552	0.00159759	3.90571e-07	1.39461e-05	3.24541e-05	0	0.0207293	0	0	
125	393.269	677.559	568.321	660.928	1.45372	0.9379	-0.166578	-1.06274	98409.1	1437.1	2	4.91857	2.48569	4.55535	-5.61686	-1.85463	0.106962	-0.411617	0.354668	580198	-321258	-113736	0.0274924	0.742349	0.230158	5.14467	-0.00428964	0.0839873	0.000255688	401	0.940619	0.971612	0.856251	0.893419	0.89329	0.973884	0.973477	41.0995	0.00416133	0.612059	0.0658492	0.0263646	0.000230856	0.000233129	0.0700469	0.00211009	0.00143688	0.197059	0.0246098	0	0	0.965123	1.0292	1.0292	0.985704	0.0299188	0.434054	0.638719	0.250429	0.0067237	0.000907201	2.01444e-05	2.47547e-06	3.20832e-06	0.00165222	1.68807e-05	2.19617e-05	0.402872	0.187339	0	0	0	0	0.150012	0.207477	-0.843311	-0.843311	-0.130039	-0.490653	0.520495	17.0059	0.727561	0.000747077	0.000110858	1.37865e-05	2.73225e-07	3.92018e-07	0.00163125	3.33953e-06	3.40944e-07	0.062115	0.0302676	0.0196904	1.47553e-07	0	1.6962e-09	0.0313945	0	0.126464	0.706176	-1.15883	-1.15883	0.107132	-0.870841	1.97483	13.7011	0.900665	0.00127648	0.000181631	1.41375e-05	4.78513e-07	6.42273e-07	0.00278641	8.21914e-06	2.39265e-06	0	0.00309665	0.0919681	0	0.687891	1.45372	1.45372	19.5609	0.71409	0.00116589	1.69206e-06	1.052e-05	0.000147952	0.0104588	0.0036977	0.270373	0	
125	546.119	732.545	684.679	590.632	1.97904	1.11455	0.0156734	0.42302	127488	1405	2	1.81752	0.312529	1.02092	1.45115	-2.51275	0.25143	0.492533	-0.149353	-244040	204551	-247597	0.000245636	0.168482	0.831272	3.6483	0.00287774	-0.0220121	-7.96979e-05	481	1.0238	0.999619	1.03777	1.05447	1.05432	1.00639	1.00676	44.7083	0.00394817	0.581556	0.0625183	0.0301726	0.000219761	0.000221337	0.0810133	0.00234962	0.00157743	0.213685	0.0266862	0	0	1.00568	0.976808	0.976808	0.99981	-0.0116228	0.595132	3.2913	0.970522	0.00799117	0.00114047	2.3474e-05	2.94271e-06	4.03304e-06	0.00274314	9.31394e-06	3.11642e-06	0.00405576	0.00195059	0	0	0	0	0.0115539	0.443653	-1.82136	-1.82136	-0.0170331	-0.911717	0.0324745	3.34904	0.393787	0.00195213	0.000292367	7.05949e-06	7.18591e-07	1.03387e-06	0.000819234	2.13856e-06	4.62858e-07	0.00318593	0.00155796	1.47243e-05	0.309964	0	1.94916e-10	0.00144009	0	0.286975	-0.21702	0.803183	0.803183	-0.0095184	0.410654	0.376799	10.5009	0.775734	0.00359528	0.000529134	1.16327e-05	1.33956e-06	1.87108e-06	0.00205396	5.94677e-06	1.8777e-06	0.0468395	0.00115332	0.170072	0	0.505295	1.97904	1.97904	6.71569	0.996419	0.00162219	8.24643e-06	1.62442e-05	0.000713721	0	0.00111147	3.09741e-05	0	
125	587.948	861.696	777.668	787.165	2.22851	1.24815	-0.32406	-0.819164	176583	371.477	2	7.57497	1.50382	3.92403	-2.67258	-2.18145	3.46742	-3.4395	2.48228	615841	-125192	-284320	0.10139	0.479624	0.418985	7.79176	0.00945955	-0.0106533	-0.000363637	401	0.989851	0.889805	1.23686	1.31313	1.31294	0.795375	0.797798	43.1682	0.00272857	0.476656	0.0511045	0.0419158	0.000181259	0.000180928	0.115458	0.00289644	0.00200626	0.275229	0.0343722	0	0	0.985401	0.734184	0.734184	0.943295	-0.0938343	0.00427825	15.2356	2.5521e-05	0.00172223	0.000248234	5.56709e-10	6.37193e-07	8.7782e-07	5.10948e-07	1.23782e-06	4.33131e-06	0.343227	0.165918	0	0	0	0	0.488851	-0.00450744	-1.76198	-1.76198	-0.299077	-0.656451	0.0639737	21.1008	0.380869	0.00127838	0.000196529	6.28293e-06	4.70221e-07	6.94958e-07	0.000690957	1.22311e-06	7.44507e-09	0.192388	0.0946306	0.000239183	0.0003342	0	8.26584e-10	0.119061	0	0.210304	0.47992	-1.52402	-1.52402	0.144041	-0.74851	0.142438	12.0722	0.603727	0.00440966	0.000662878	8.882e-06	1.6405e-06	2.34401e-06	0.00144771	4.15941e-06	1.37712e-06	0	0.0994927	0.290241	0	0.448731	2.22851	2.22851	12.9658	0.550694	0.000894212	6.89126e-06	8.9909e-06	0.000624732	7.76247e-09	0.0973175	0.350409	0	
125	480.439	695.785	747.112	627.715	1.34812	1.00676	0.00978519	1.23335	179595	346.152	2	4.07766	0.232664	-0.0675438	2.40362	-3.0214	2.1579	1.29308	-0.64789	134230	174853	-130522	9.57469e-05	0.890304	0.1096	4.39392	0.00631835	0.0922653	0.000203755	401	1.12452	0.994412	1.21572	1.26568	1.2655	1.02466	1.02629	49.072	0.00359408	0.539741	0.0579522	0.0362805	0.00020455	0.000205171	0.0987173	0.002506	0.00171564	0.233515	0.0291626	0	0	1.05217	0.897297	0.897297	0.997202	-0.0741068	0.231443	0.842307	0.591354	0.00192905	0.00026993	1.85874e-05	7.07607e-07	9.54569e-07	0.00202197	9.17029e-06	4.44784e-06	0.0407514	0.019389	0	0	0	0	0.34425	0.210656	-0.477924	-0.477924	-0.0337439	-0.329481	0.361938	11.963	0.863022	0.00144444	0.000214974	1.60252e-05	5.29658e-07	7.60193e-07	0.00188691	7.05193e-06	3.31347e-06	0.0372297	0.0181644	0	0.000452174	0	0	0.0775525	0	5.53262e-06	-0.631493	1.33562	1.33562	0.0667002	0.941249	0.481311	25.1489	0.761615	0.000753029	0.000111872	1.1264e-05	2.82825e-07	3.95592e-07	0.00185837	5.40217e-06	1.76183e-06	0.111416	0.0261309	0.0980813	1.49828e-05	0.741773	1.34812	1.34812	16.1364	0.952419	0.00155547	1.69549e-06	1.40772e-05	0.00014649	0	0.0231333	0.0226568	0	
125	599.867	822.273	677.153	604.574	0.688418	0.577606	-0.180391	0.723429	165369	993.449	2	2.02829	4.80656	-1.71499	1.348	-1.72646	0.527627	0.802151	-0.570375	-303266	517891	-271286	0.0321896	0.424084	0.543726	4.75858	0.00979963	0.118483	0.000201215	481	0.906417	0.967191	0.906283	0.894089	0.89396	0.925407	0.925092	39.6027	0.00398878	0.603584	0.0649324	0.0264986	0.000227701	0.000229883	0.0704816	0.00231766	0.00152203	0.204648	0.0255576	0	0	0.9473	1.00059	1.00059	0.983459	0.0248919	2.88632	32.6514	0.91128	3.6069e-05	5.38359e-06	1.94084e-05	1.24999e-08	1.90378e-08	0.00230394	5.32219e-06	8.64386e-07	0.0362152	0.0175289	0	0	0	0	0.0326053	1.22176	-0.376071	-0.376071	0.137692	-0.746295	0.262476	46.9635	0.503815	7.78576e-05	1.2019e-05	8.48231e-06	2.80097e-08	4.25011e-08	0.000958477	3.85558e-06	2.14209e-06	0.0498765	0.0244962	0.0268401	0.266292	0	7.99111e-11	0.0290851	0	0.0985323	-0.848513	0.575587	0.575587	0.117686	0.66515	3.24579	66.8115	0.996287	6.96899e-05	9.9526e-06	1.49704e-05	2.72604e-08	3.51936e-08	0.00262333	7.67934e-06	2.41449e-06	0.000145583	0.000801258	3.83558e-05	0	1.4526	0.688418	0.688418	56.6649	0.997614	0.00163048	1.46249e-07	1.45548e-05	1.04769e-05	0	0.000654349	2.95798e-11	0	
125	633.463	816.46	716.181	700.476	1.02795	0.869736	0.17637	-0.886769	198687	321.564	2	5.38407	1.14068	1.13841	-1.17146	-1.90677	4.75897	-2.76534	0.310934	298158	188016	-210197	0.0307851	0.582186	0.387029	5.41246	0.00556486	0.00422045	-9.86137e-05	481	1.11841	0.964398	1.13981	1.20999	1.20982	1.04044	1.04192	48.81	0.00362624	0.550952	0.059166	0.0357802	0.000208714	0.000209468	0.0971923	0.00236234	0.00163904	0.224458	0.0280316	0	0	1.04956	0.910693	0.910693	0.982038	-0.0694053	0.750622	12.2034	0.922417	0.000233873	3.45431e-05	1.85436e-05	8.44517e-08	1.22153e-07	0.00220684	4.9026e-06	7.17358e-07	0.0505146	0.0245286	0	0	0	0	4.01503e-05	0.713633	-0.566721	-0.566721	0.0910969	-0.639934	0.126904	21.9028	0.498772	0.000457797	6.99876e-05	8.42529e-06	1.67458e-07	2.47488e-07	0.000951302	4.8243e-06	3.72772e-06	0.206213	0.101255	0.00421553	0.0655705	0	3.50486e-10	0.107493	0	0.0149848	0.579245	-0.951914	-0.951914	-0.165238	-0.765289	1.05532	32.1915	0.981447	0.000332113	4.87101e-05	1.46064e-05	1.26071e-07	1.72245e-07	0.00247143	7.20892e-06	2.31522e-06	7.72858e-08	0.0155783	9.74985e-05	0	0.972813	1.02795	1.02795	30.1768	0.982579	0.00160566	5.94557e-07	1.397e-05	5.08227e-05	0	0.015638	3.72878e-05	0	
125	700.092	929.665	954.117	883.3	0.983408	0.74807	-0.0704294	1.02612	354674	266.909	2	0.851675	1.56811	1.74935	0.980725	-3.31967	8.24993	3.03516	-2.03707	236346	418960	-310248	0.0049521	0.727908	0.26714	4.35124	0.00160329	-0.0200791	-4.02887e-05	481	0.945854	0.994213	0.923648	0.918258	0.918125	0.971208	0.970852	41.3266	0.004166	0.60703	0.0653048	0.0264774	0.000228987	0.000231202	0.0703984	0.00226358	0.00149452	0.201417	0.0251541	0	0	0.967729	1.02551	1.02551	0.997103	0.0288865	0.31673	11.2942	0.8334	0.000159789	2.40189e-05	1.54058e-05	5.75646e-08	8.49357e-08	0.00181733	4.07651e-06	5.71001e-07	0.0510687	0.0249235	0	0	0	0	0.0885866	0.600056	-0.432448	-0.432448	0.0751674	-0.51618	0.131754	28.3996	0.993772	0.000315416	4.94062e-05	1.59376e-05	1.14525e-07	1.74708e-07	0.00170922	5.27471e-06	1.92425e-06	0.00118903	0.000586114	0	1.68089e-05	0	0	0.00105407	0	0.00128494	-0.858757	0.853469	0.853469	0.0116789	0.855993	0.204038	51.731	0.876671	0.000241282	3.69587e-05	1.26506e-05	9.17573e-08	1.30689e-07	0.00174327	5.08318e-06	1.79153e-06	0.000163573	0.0042402	0.116884	1.3389e-07	1.01687	0.983408	0.983408	43.2268	0.942532	0.0015404	4.65945e-07	1.29485e-05	4.09468e-05	0	0.00400112	0.0518004	0	
125	660.915	804.988	759.02	734.649	0.551246	0.537559	-0.462117	-1.34854	241700	296.92	2	1.95996	5.42171	-0.454244	1.13015	-0.0729124	4.09825	1.98671	3.49038	-4075.01	232378	-251372	0.198777	0.762293	0.0389297	5.54164	0.0251878	-0.00787348	-0.000670934	481	0.913613	0.80031	0.899195	0.92335	0.923217	0.889184	0.889907	39.8855	0.00322132	0.576054	0.0618994	0.0329579	0.00021791	0.000219145	0.0889534	0.00228142	0.00154899	0.209681	0.0261862	0	0	0.949409	0.877946	0.877946	0.894601	-0.0302127	0.00605542	38.1165	0.00297837	7.55249e-05	1.1083e-05	5.76045e-08	2.80069e-08	3.91919e-08	6.95534e-06	8.60842e-07	3.59199e-06	0.436024	0.212203	0	0	0	0	0.348696	-0.0690561	-0.555419	-0.555419	-0.44207	-0.205623	1.39206	109.642	0.986468	2.16749e-05	3.41661e-06	1.67773e-05	7.4206e-09	1.20817e-08	0.00191252	5.3602e-06	1.46507e-06	0.00615498	0.00302075	2.07924e-06	6.8714e-05	0	2.4948e-13	0.00179261	0	0.000531938	1.83976	-0.473912	-0.473912	0.0652971	-0.978165	2.59891	116.746	0.996538	2.86544e-05	4.09354e-06	1.47068e-05	1.1525e-08	1.44752e-08	0.00238286	6.96019e-06	2.28183e-06	1.95001e-07	0.000985343	3.69027e-05	0	1.81407	0.551246	0.551246	108.498	0.99731	0.00163016	7.24248e-08	1.39571e-05	4.2633e-06	0	0.000963541	2.18419e-06	0	
125	646.213	799.056	684.991	746.186	0.948148	0.830348	-0.251452	1.00917	180986	433.508	2	5.86937	2.4678	3.72634	-4.6581	-1.76364	2.40239	1.89595	0.239722	-61463.1	175957	-259384	0.0619068	0.672029	0.266064	5.90901	0.0051517	-0.0175991	-0.000231074	481	1.0963	0.933298	1.08683	1.17683	1.17666	1.02217	1.02364	47.8447	0.00353687	0.552202	0.0592994	0.0359577	0.000209194	0.000209941	0.0976874	0.00229796	0.00161539	0.222708	0.0278131	0	0	1.03911	0.900414	0.900414	0.966073	-0.06925	0.746466	17.2988	0.740921	6.19646e-05	9.26371e-06	1.46178e-05	2.19744e-08	3.27586e-08	0.00173958	2.90313e-06	3.14001e-07	0.135343	0.0657906	0	0	0	0	0.0561169	0.748104	-0.345957	-0.345957	0.171975	-0.546256	0.202216	30.5363	0.490056	0.000344364	5.25138e-05	8.36514e-06	1.25747e-07	1.85698e-07	0.000952249	4.82535e-06	3.67096e-06	0.188043	0.0922641	0.0153783	3.03263e-05	0	3.87952e-10	0.123194	0	0.0896682	-0.687717	0.984151	0.984151	0.192684	0.834751	1.60381	36.04	0.985174	0.000243731	3.54037e-05	1.47723e-05	9.29339e-08	1.25192e-07	0.00257352	7.52108e-06	2.37515e-06	0	0.0119474	8.02001e-07	0	1.05469	0.948148	0.948148	37.938	0.979491	0.00160077	4.31162e-07	1.37453e-05	3.66372e-05	4.09098e-05	0.0152316	0.00351059	0	
125	478.625	692.944	596.22	626.97	1.14587	0.967415	0.083567	0.905826	80585.5	951.299	2	6.29217	2.18499	4.46593	-4.42918	-3.18612	0.356395	0.555362	-0.511049	-187169	305237	-159750	0.00696721	0.614952	0.378081	6.4787	-0.00110463	0.00841892	2.02886e-06	401	1.20724	0.980151	1.23854	1.39801	1.39781	1.05471	1.05724	52.6625	0.00344316	0.517918	0.0555644	0.0405737	0.000196651	0.000196717	0.111193	0.0023781	0.0017203	0.240254	0.0300043	0	0	1.08907	0.859972	0.859972	0.990026	-0.113497	0.81652	3.05581	0.559674	0.0015959	0.000223239	1.77686e-05	5.85027e-07	7.89454e-07	0.00192562	1.17874e-05	9.18684e-06	0.178941	0.0851074	0	0	0	0	0.172492	0.392917	-0.829407	-0.829407	-0.135535	-0.60554	0.390937	17.3284	0.625141	0.000492293	7.33739e-05	1.16432e-05	1.79771e-07	2.59465e-07	0.0013737	4.64785e-06	1.83541e-06	0.00843505	0.00411468	0.00270254	0.000177043	0	5.37401e-10	0.00213319	0	0.355339	-0.648947	0.941041	0.941041	0.0384589	0.78768	2.42306	22.0584	0.950893	0.000514999	7.35359e-05	1.47107e-05	1.94578e-07	2.60033e-07	0.00280774	8.26048e-06	2.46097e-06	0	0.032719	0.0129655	0	0.872697	1.14587	1.14587	23.4163	0.906919	0.00148175	8.54469e-07	1.32567e-05	7.28444e-05	1.56715e-06	0.0372422	0.0541998	0	
125	482.996	772.818	550.539	681.059	1.08689	1.00616	-0.386208	-0.777835	72692.8	1206.23	2	6.28058	5.03771	6.85332	-7.91027	-2.59771	0.248061	-0.334779	0.956237	295326	-660628	-191488	0.141887	0.422567	0.435546	7.34341	0.00831093	0.0910314	-6.73501e-05	313	1.15509	0.830866	1.20264	1.42646	1.42626	0.920084	0.923757	50.3578	0.00273694	0.47296	0.0506605	0.0486639	0.000180251	0.000179356	0.13492	0.00241343	0.0018129	0.256213	0.0319973	0	0	1.06339	0.732108	0.732108	0.911519	-0.165068	0.238811	9.92501	0.0530403	0.000869625	0.000121514	1.64435e-06	3.20515e-07	4.29717e-07	0.000181908	5.60144e-06	1.23602e-05	0.463149	0.220471	0	0	0	0	0.262147	0.214602	-1.0978	-1.0978	-0.38705	-0.65393	0.345344	47.0514	0.430246	9.82383e-05	1.49805e-05	7.47357e-06	3.5504e-08	5.29737e-08	0.000861395	1.7704e-06	1.6765e-07	0.0572261	0.0280439	0.157926	0.00438069	0	6.70559e-09	0.109381	0	0.211811	0.818321	-0.663463	-0.663463	0.139019	-0.738328	4.2003	22.4951	0.945141	0.000425638	5.99054e-05	1.50005e-05	1.61202e-07	2.11834e-07	0.00300584	8.91491e-06	2.5557e-06	0	0.0513048	3.58655e-05	0	0.920055	1.08689	1.08689	34.468	0.747489	0.0012214	5.63573e-07	1.07062e-05	4.83656e-05	0.0608616	0.0705741	0.119737	0	
125	362.102	560.844	705.887	507.278	1.75622	0.991393	-0.0937362	1.04535	50570.3	1120.12	2	7.49546	1.24229	2.25015	1.67266	-6.29039	0.140159	0.546846	-0.128562	-255671	98600	-89039.7	0.00876078	0.741845	0.249394	7.78797	0.010257	0.0152003	-8.00063e-05	598	0.926459	0.98746	0.783376	0.812811	0.812694	0.998901	0.997906	40.5013	0.00457864	0.637008	0.068573	0.0236441	0.000239936	0.000242772	0.0622526	0.00196001	0.00132817	0.18202	0.0227316	0	0	0.958707	1.10167	1.10167	0.99371	0.061474	1.6732	0.553688	0.301365	0.00584978	0.000779834	7.82904e-05	2.14198e-06	2.75794e-06	0.00466682	9.93237e-06	1.24869e-05	0.256359	0.117782	0	0	0	0	0.313092	0.394009	-0.758662	-0.758662	0.111789	-0.495639	0.665978	7.16119	0.602747	0.00259579	0.000372414	1.4003e-05	9.54318e-07	1.31696e-06	0.0016451	4.33306e-06	9.99151e-07	0.000301193	0.000145136	0	0.00014339	0	0	0.00348952	0	0.388539	-0.499861	1.51494	1.51494	-0.00655649	0.86635	0.398838	43.0235	0.247966	0.000709716	0.000104854	3.69897e-06	2.64932e-07	3.70775e-07	0.000637795	1.84919e-06	5.90777e-07	0.460933	0.00871623	0.233785	0.0471411	0.569405	1.75622	1.75622	7.9442	0.893516	0.00145701	4.84217e-06	1.47405e-05	0.000408079	0	0.015399	0.0891308	0	
125	603.444	910.662	690.262	694.941	1.43605	1.02081	0.168407	0.840226	188109	1245.47	2	7.89744	2.36098	-0.565655	-1.45914	-1.24491	0.358217	0.835667	-0.785111	-389412	724115	-270090	0.0280938	0.539133	0.432773	7.67917	0.00547304	-0.0119247	-0.000111432	401	1.06455	0.968608	1.12652	1.17721	1.17704	0.988073	0.989337	46.4627	0.00356319	0.549616	0.059031	0.034673	0.000208138	0.00020899	0.0940495	0.00245293	0.00168115	0.229427	0.0286521	0	0	1.02417	0.901711	0.901711	0.984179	-0.0574271	0.163929	6.29307	0.279528	0.00168583	0.000244659	5.91308e-06	6.20559e-07	8.65178e-07	0.000701804	5.81186e-06	6.23687e-06	0.27004	0.130753	0	0	0	0	0.317027	0.295325	-1.1097	-1.1097	-0.163495	-0.65889	0.0702439	44.4339	0.293087	0.000277969	4.32188e-05	4.73404e-06	1.01732e-07	1.52828e-07	0.000511073	1.26858e-06	1.86821e-07	0.0243622	0.0120023	0.181508	0.364033	0	1.89584e-08	0.0137329	0	0.110435	-0.590567	1.00883	1.00883	-0.0682716	0.750044	0.674001	15.9719	0.976647	0.00125758	0.000184669	1.46245e-05	4.71518e-07	6.5301e-07	0.00254767	7.41677e-06	2.34914e-06	0	0.0190195	0.000317614	0	0.696353	1.43605	1.43605	15.5027	0.972836	0.00158844	2.17458e-06	1.4168e-05	0.000191548	1.88989e-10	0.0203019	0.00499099	0	
125	526.036	900.94	567.419	646.756	0.782302	0.697401	-0.331142	0.47488	94306.6	240.907	2	5.53521	3.23761	5.15261	-5.29274	-2.10916	10.8126	6.28521	-0.61847	-186669	143525	-424634	0.105705	0.186962	0.707333	7.4788	0.00719504	0.0457257	-0.000108788	481	0.984508	0.893289	0.931114	1.00951	1.00936	0.957084	0.957777	42.9829	0.0035439	0.575342	0.0618284	0.0322909	0.000217595	0.000218894	0.0870656	0.00219228	0.00153791	0.212738	0.0265679	0	0	0.985683	0.920327	0.920327	0.94514	-0.0317171	5.65584	24.9008	0.942972	0.000102094	1.47496e-05	2.43072e-05	3.61751e-08	5.21593e-08	0.00278227	6.89546e-06	1.30051e-06	0.0230464	0.0110521	0	0	0	0	0.019998	1.26131	-0.580502	-0.580502	0.118745	-0.893833	0.0153315	97.3395	0.0270811	5.29744e-05	8.2083e-06	4.39115e-07	1.94517e-08	2.90258e-08	4.74967e-05	6.89046e-07	1.13627e-06	0.21374	0.10527	0.0958598	0.0955074	0	7.16856e-08	0.15499	0	0.30744	-0.267424	0.654226	0.654226	0.30432	0.447277	6.83181	42.719	0.995652	0.0001205	1.68432e-05	1.56366e-05	4.65959e-08	5.95599e-08	0.00307094	9.08926e-06	2.64627e-06	0	0.00110994	2.48584e-06	0	1.27828	0.782302	0.782302	48.3956	0.973041	0.00159031	2.17358e-07	1.39833e-05	1.69465e-05	0.000249116	0.00156223	0.0234519	0	
125	629.691	862.766	730.623	705.988	1.30496	0.845035	-0.0350942	0.459976	90467.8	681.469	2	6.88749	3.66965	5.77274	-4.55492	-5.72456	1.45349	1.16509	-0.55962	-143665	179764	-339874	0.0012311	0.196828	0.801941	7.75328	-0.000356655	-0.0152126	-4.70383e-05	401	0.893875	0.993614	0.775441	0.801981	0.801865	0.959718	0.958708	39.0789	0.00450516	0.634294	0.0682848	0.0231887	0.000238882	0.000241752	0.0609953	0.00201088	0.00135765	0.186141	0.0232463	0	0	0.941781	1.0905	1.0905	0.996802	0.0717998	0.886489	13.6772	0.932957	0.000765067	0.000112284	1.88657e-05	2.79275e-07	3.97062e-07	0.00224388	5.23377e-06	8.47525e-07	0.0340272	0.0165172	0	0	0	0	0.0133521	0.76394	-1.08493	-1.08493	0.0799126	-0.892629	0.0322203	22.0171	0.185187	0.00017729	2.73346e-05	3.05335e-06	6.48782e-08	9.66596e-08	0.000337455	1.00753e-06	3.20812e-07	2.54882e-06	1.25374e-06	0.0162028	0.0862426	0	1.27439e-09	0.00545825	0	0.706359	-0.34157	0.580223	0.580223	-0.000534516	0.445038	0.58516	20.7772	0.962463	0.000838647	0.000124079	1.42802e-05	3.15303e-07	4.38758e-07	0.00239084	6.95618e-06	2.25046e-06	1.15491e-06	0.0275903	0.00656802	0	0.766306	1.30496	1.30496	19.1146	0.970767	0.00158563	1.48366e-06	1.39613e-05	0.000130324	0	0.0271117	0.000315988	0	
